year,name,salary,team
2002,Matt Hasselbeck,"$2,000,000  ",seattle-seahawks
2002,Trent Dilfer,"$1,750,000  ",seattle-seahawks
2002,Jeff George,"$450,000  ",seattle-seahawks
2002,Kurt Warner,"$4,056,523  ",st.-louis-rams
2002,Marc Bulger,"$317,000  ",st.-louis-rams
2003,Jeff Blake,"$2,500,000  ",arizona-cardinals
2003,Kyle Boller,"$1,845,000  ",baltimore-ravens
2003,Josh McCown,"$461,000  ",arizona-cardinals
2003,Chris Redman,"$1,318,000  ",baltimore-ravens
2003,Michael Vick,"$4,842,857  ",atlanta-falcons
2003,Chris Weinke,"$3,500,000  ",carolina-panthers
2003,Drew Bledsoe,"$5,500,000  ",buffalo-bills
2003,Jake Delhomme,"$1,780,000  ",carolina-panthers
2003,Alex Van Pelt,"$250,000  ",buffalo-bills
2003,Chris Chandler,"$1,516,666  ",chicago-bears
2003,Rex Grossman,"$1,050,000  ",chicago-bears
2003,Jon Kitna,"$3,958,333  ",cincinnati-bengals
2003,Carson Palmer,"$2,500,000  ",cincinnati-bengals
2003,Tim Couch,"$7,950,000  ",cleveland-browns
2003,Kelly Holcomb,"$1,075,000  ",cleveland-browns
2003,Tony Romo,"$230,000  ",dallas-cowboys
2003,Jake Plummer,"$1,534,800  ",denver-broncos
2003,Steve Beuerlein,"$1,250,000  ",denver-broncos
2003,Brett Favre,"$9,158,333  ",green-bay-packers
2003,Joey Harrington,"$2,625,000  ",detroit-lions
2003,Todd Collins,"$770,000  ",kansas-city-chiefs
2003,Peyton Manning,"$15,375,333  ",indianapolis-colts
2003,Brock Huard,"$684,117  ",indianapolis-colts
2003,David Carr,"$2,623,333  ",houston-texans
2003,Byron Leftwich,"$1,790,000  ",jacksonville-jaguars
2003,David Garrard,"$406,000  ",jacksonville-jaguars
2003,Drew Bledsoe,"$5,333,334  ",new-england-patriots
2003,Tom Brady,"$3,318,750  ",new-england-patriots
2003,Sage Rosenfels,"$491,000  ",miami-dolphins
2003,Kerry Collins,"$5,950,000  ",new-york-giants
2003,Daunte Culpepper,"$1,577,857  ",minnesota-vikings
2003,Shaun Hill,"$305,000  ",minnesota-vikings
2003,Chad Pennington,"$6,732,532  ",new-york-jets
2003,Rich Gannon,"$3,547,618  ",oakland-raiders
2003,Rob Johnson,"$450,000  ",oakland-raiders
2003,Donovan McNabb,"$7,542,856  ",philadelphia-eagles
2003,A.J. Feeley,"$424,833  ",philadelphia-eagles
2003,Charlie Batch,"$765,000  ",pittsburgh-steelers
2003,Brian St. Pierre,"$261,167  ",pittsburgh-steelers
2003,Doug Flutie,"$2,260,000  ",san-diego-chargers
2003,Drew Brees,"$1,287,500  ",san-diego-chargers
2003,Jeff Garcia,"$6,384,521  ",san-francisco-49ers
2003,Matt Hasselbeck,"$5,400,000  ",seattle-seahawks
2003,Seneca Wallace,"$328,333  ",seattle-seahawks
2003,Rob Johnson,"$591,765  ",washington-redskins
2003,Kurt Warner,"$8,831,523  ",st.-louis-rams
2003,Marc Bulger,"$375,000  ",st.-louis-rams
2003,Steve McNair,"$5,819,167  ",tennessee-titans
2003,Brad Johnson,"$5,300,000  ",tampa-bay-buccaneers
2003,Neil O'Donnell,"$800,000  ",tennessee-titans
2003,Billy Volek,"$605,980  ",tennessee-titans
2003,Trent Dilfer,"$1,750,000  ",tampa-bay-buccaneers
2004,Jeff Blake,"$1,000,000  ",arizona-cardinals
2003,Neil O'Donnell,"$496,667  ",tennessee-titans
2004,Josh McCown,"$541,000  ",arizona-cardinals
2004,John Navarre,"$244,833  ",arizona-cardinals
2004,Kyle Boller,"$1,258,750  ",baltimore-ravens
2004,Josh Harris,"$73,950  ",baltimore-ravens
2004,Josh Harris,"$20,666  ",baltimore-ravens
2004,Michael Vick,"$7,592,857  ",atlanta-falcons
2004,Matt Schaub,"$378,333  ",atlanta-falcons
2004,Drew Bledsoe,"$4,416,666  ",buffalo-bills
2004,J.P. Losman,"$1,078,000  ",buffalo-bills
2004,Alex Van Pelt,"$600,000  ",buffalo-bills
2004,Jake Delhomme,"$3,301,667  ",carolina-panthers
2004,Chris Weinke,"$1,128,823  ",carolina-panthers
2004,Rex Grossman,"$1,255,000  ",chicago-bears
2004,Jeff George,"$455,000  ",chicago-bears
2004,Chris Chandler,"$416,668  ",chicago-bears
2004,Craig Krenzel,"$268,500  ",chicago-bears
2004,Carson Palmer,"$5,477,242  ",cincinnati-bengals
2004,Jon Kitna,"$3,375,000  ",cincinnati-bengals
2004,Casey Bramlet,"$241,667  ",cincinnati-bengals
2004,Jeff Garcia,"$1,776,250  ",cleveland-browns
2004,Tim Couch,"$1,750,000  ",cleveland-browns
2004,Kelly Holcomb,"$1,300,000  ",cleveland-browns
2004,Luke McCown,"$340,000  ",cleveland-browns
2004,Josh Harris,"$54,117  ",cleveland-browns
2004,Tony Romo,"$310,000  ",dallas-cowboys
2004,Jake Plummer,"$1,664,150  ",denver-broncos
2004,Bradlee Van Pelt,"$230,000  ",denver-broncos
2004,Matt Mauck,"$221,850  ",denver-broncos
2004,Bradlee Van Pelt,"$147,900  ",denver-broncos
2004,Steve Beuerlein,"$125,000  ",denver-broncos
2004,Matt Mauck,"$10,666  ",denver-broncos
2004,Bradlee Van Pelt,"$7,666  ",denver-broncos
2004,Joey Harrington,"$3,443,750  ",detroit-lions
2004,Byron Leftwich,"$2,103,666  ",jacksonville-jaguars
2004,David Garrard,"$486,000  ",jacksonville-jaguars
2004,David Carr,"$2,733,333  ",houston-texans
2004,B.J. Symons,"$143,019  ",houston-texans
2004,Peyton Manning,"$6,285,000  ",indianapolis-colts
2004,Jeff George,"$583,333  ",indianapolis-colts
2004,Brock Huard,"$265,882  ",indianapolis-colts
2004,Todd Collins,"$1,065,000  ",kansas-city-chiefs
2004,Jim Sorgi,"$250,400  ",indianapolis-colts
2004,Brett Favre,"$9,533,333  ",green-bay-packers
2004,Tim Couch,"$625,000  ",green-bay-packers
2004,Sage Rosenfels,"$628,000  ",miami-dolphins
2004,Daunte Culpepper,"$1,182,857  ",minnesota-vikings
2004,Shaun Hill,"$385,000  ",minnesota-vikings
2004,Tom Brady,"$5,058,750  ",new-england-patriots
2004,Eli Manning,"$2,244,000  ",new-york-giants
2004,Kurt Warner,"$2,000,000  ",new-york-giants
2004,Kerry Collins,"$1,950,000  ",new-york-giants
2004,Chad Pennington,"$4,826,202  ",new-york-jets
2004,Donovan McNabb,"$8,709,522  ",philadelphia-eagles
2004,Rich Gannon,"$6,547,618  ",oakland-raiders
2004,Kerry Collins,"$1,206,666  ",oakland-raiders
2004,Ben Roethlisberger,"$1,785,500  ",pittsburgh-steelers
2004,Charlie Batch,"$1,235,000  ",pittsburgh-steelers
2004,Jeff Blake,"$455,000  ",pittsburgh-steelers
2004,Brian St. Pierre,"$179,411  ",pittsburgh-steelers
2004,Brian St. Pierre,"$144,500  ",pittsburgh-steelers
2004,Brian St. Pierre,"$36,167  ",pittsburgh-steelers
2004,Philip Rivers,"$2,580,000  ",san-diego-chargers
2004,Doug Flutie,"$1,985,000  ",san-diego-chargers
2004,Drew Brees,"$1,867,500  ",san-diego-chargers
2004,Jeff Garcia,"$10,339,275  ",san-francisco-49ers
2004,Steve McNair,"$6,839,168  ",tennessee-titans
2004,Cody Pickett,"$242,500  ",san-francisco-49ers
2004,Billy Volek,"$1,090,000  ",tennessee-titans
2004,Brad Johnson,"$6,800,000  ",tampa-bay-buccaneers
2004,Matt Hasselbeck,"$5,900,000  ",seattle-seahawks
2004,Trent Dilfer,"$2,250,000  ",tampa-bay-buccaneers
2004,Brock Huard,"$455,000  ",seattle-seahawks
2004,Seneca Wallace,"$408,333  ",seattle-seahawks
2004,Kurt Warner,"$3,431,523  ",st.-louis-rams
2004,Marc Bulger,"$2,705,000  ",st.-louis-rams
2004,Chris Chandler,"$860,000  ",st.-louis-rams
2004,A.J. Feeley,"$455,000  ",st.-louis-rams
2004,Jeff Smoker,"$246,333  ",st.-louis-rams
2005,Kurt Warner,"$4,000,000  ",arizona-cardinals
2005,Josh McCown,"$1,430,000  ",arizona-cardinals
2005,John Navarre,"$319,833  ",arizona-cardinals
2005,Michael Vick,"$11,892,857  ",atlanta-falcons
2005,Matt Schaub,"$453,333  ",atlanta-falcons
2005,Kyle Boller,"$2,422,500  ",baltimore-ravens
2005,J.P. Losman,"$1,347,500  ",buffalo-bills
2005,Kelly Holcomb,"$1,165,000  ",buffalo-bills
2005,Jake Delhomme,"$4,281,667  ",carolina-panthers
2005,Chris Weinke,"$1,521,176  ",carolina-panthers
2005,Stefan LeFors,"$336,000  ",carolina-panthers
2005,Carson Palmer,"$8,180,000  ",cincinnati-bengals
2005,Craig Krenzel,"$305,000  ",cincinnati-bengals
2005,Rex Grossman,"$1,370,000  ",chicago-bears
2005,Jeff Blake,"$455,000  ",chicago-bears
2005,Kyle Orton,"$344,500  ",chicago-bears
2005,Drew Bledsoe,"$2,666,666  ",dallas-cowboys
2005,Tony Romo,"$550,000  ",dallas-cowboys
2005,Trent Dilfer,"$1,425,000  ",cleveland-browns
2005,Charlie Frye,"$430,000  ",cleveland-browns
2005,Luke McCown,"$415,000  ",cleveland-browns
2005,Derek Anderson,"$201,250  ",cleveland-browns
2005,Jake Plummer,"$3,220,475  ",denver-broncos
2005,Bradlee Van Pelt,"$255,000  ",denver-broncos
2005,Brett Favre,"$10,133,333  ",green-bay-packers
2005,Aaron Rodgers,"$1,150,000  ",green-bay-packers
2005,Joey Harrington,"$8,543,750  ",detroit-lions
2005,Jeff Garcia,"$2,000,000  ",detroit-lions
2005,Dan Orlovsky,"$273,800  ",detroit-lions
2005,David Carr,"$7,573,333  ",houston-texans
2005,Peyton Manning,"$6,415,000  ",indianapolis-colts
2005,Jim Sorgi,"$325,400  ",indianapolis-colts
2005,Todd Collins,"$1,165,000  ",kansas-city-chiefs
2005,Byron Leftwich,"$2,178,666  ",jacksonville-jaguars
2005,David Garrard,"$1,061,000  ",jacksonville-jaguars
2005,Sage Rosenfels,"$630,000  ",miami-dolphins
2005,Cleo Lemon,"$305,000  ",miami-dolphins
2005,Daunte Culpepper,"$9,142,857  ",minnesota-vikings
2005,Brad Johnson,"$1,310,000  ",minnesota-vikings
2005,Shaun Hill,"$656,000  ",minnesota-vikings
2005,Tom Brady,"$8,427,930  ",new-england-patriots
2005,Doug Flutie,"$790,000  ",new-england-patriots
2005,Matt Cassel,"$243,500  ",new-england-patriots
2005,Adrian McPherson,"$271,918  ",new-orleans-saints
2005,Eli Manning,"$2,605,000  ",new-york-giants
2005,Kerry Collins,"$3,413,666  ",oakland-raiders
2005,Chad Pennington,"$6,000,000  ",new-york-jets
2005,Andrew Walter,"$427,000  ",oakland-raiders
2005,Donovan McNabb,"$8,709,522  ",philadelphia-eagles
2005,Drew Brees,"$8,078,000  ",san-diego-chargers
2005,Philip Rivers,"$4,855,000  ",san-diego-chargers
2005,Ben Roethlisberger,"$4,220,250  ",pittsburgh-steelers
2005,Charlie Batch,"$455,000  ",pittsburgh-steelers
2005,Brian St. Pierre,"$380,000  ",pittsburgh-steelers
2005,Matt Hasselbeck,"$6,600,000  ",seattle-seahawks
2005,Seneca Wallace,"$483,333  ",seattle-seahawks
2005,David Greene,"$388,750  ",seattle-seahawks
2005,Alex Smith,"$2,700,000  ",san-francisco-49ers
2005,Cody Pickett,"$317,500  ",san-francisco-49ers
2005,Steve McNair,"$8,291,158  ",tennessee-titans
2005,Billy Volek,"$1,405,000  ",tennessee-titans
2005,Jason Campbell,"$1,078,000  ",washington-redskins
2005,Marc Bulger,"$2,795,000  ",st.-louis-rams
2005,A.J. Feeley,"$540,000  ",st.-louis-rams
2005,Jeff Smoker,"$305,000  ",st.-louis-rams
2005,Ryan Fitzpatrick,"$239,416  ",st.-louis-rams
2006,Kurt Warner,"$5,000,000  ",arizona-cardinals
2006,Matt Leinart,"$1,500,000  ",arizona-cardinals
2006,John Navarre,"$439,833  ",arizona-cardinals
2006,Steve McNair,"$3,200,000  ",baltimore-ravens
2006,Kyle Boller,"$2,586,250  ",baltimore-ravens
2006,Michael Vick,"$11,772,857  ",atlanta-falcons
2006,Matt Schaub,"$573,333  ",atlanta-falcons
2006,D.J. Shockley,"$288,437  ",atlanta-falcons
2006,Rex Grossman,"$1,530,000  ",chicago-bears
2006,Kyle Orton,"$464,500  ",chicago-bears
2006,Jake Delhomme,"$4,151,667  ",carolina-panthers
2006,Chris Weinke,"$1,200,000  ",carolina-panthers
2006,Kelly Holcomb,"$1,825,000  ",buffalo-bills
2006,J.P. Losman,"$1,657,000  ",buffalo-bills
2006,Trent Dilfer,"$1,500,000  ",cleveland-browns
2006,Charlie Frye,"$550,000  ",cleveland-browns
2006,Derek Anderson,"$350,000  ",cleveland-browns
2006,Carson Palmer,"$12,980,000  ",cincinnati-bengals
2006,Drew Bledsoe,"$4,666,666  ",dallas-cowboys
2006,Bruce Gradkowski,"$296,875  ",cincinnati-bengals
2006,Reggie McNeal,"$275,000  ",cincinnati-bengals
2006,Tony Romo,"$2,330,000  ",dallas-cowboys
2006,Jake Plummer,"$7,354,800  ",denver-broncos
2006,Jay Cutler,"$1,550,000  ",denver-broncos
2006,Brett Favre,"$12,633,333  ",green-bay-packers
2006,Aaron Rodgers,"$1,402,500  ",green-bay-packers
2006,Ingle Martin IV,"$318,000  ",green-bay-packers
2006,Josh McCown,"$3,000,000  ",detroit-lions
2006,David Carr,"$7,323,333  ",houston-texans
2006,Jon Kitna,"$2,325,000  ",detroit-lions
2006,Dan Orlovsky,"$393,800  ",detroit-lions
2006,Sage Rosenfels,"$1,100,000  ",houston-texans
2006,Cody Pickett,"$385,000  ",houston-texans
2006,Bradlee Van Pelt,"$385,000  ",houston-texans
2006,Peyton Manning,"$8,550,000  ",indianapolis-colts
2006,Jim Sorgi,"$400,400  ",indianapolis-colts
2006,Brodie Croyle,"$430,000  ",kansas-city-chiefs
2006,Byron Leftwich,"$6,458,666  ",jacksonville-jaguars
2006,David Garrard,"$1,500,000  ",jacksonville-jaguars
2006,Daunte Culpepper,"$2,400,000  ",miami-dolphins
2006,Joey Harrington,"$1,533,333  ",miami-dolphins
2006,Cleo Lemon,"$425,000  ",miami-dolphins
2006,Tom Brady,"$13,828,590  ",new-england-patriots
2006,Matt Cassel,"$363,500  ",new-england-patriots
2006,Brad Johnson,"$1,500,000  ",minnesota-vikings
2006,Tarvaris Jackson,"$715,000  ",minnesota-vikings
2006,Drew Brees,"$6,000,000  ",new-orleans-saints
2006,Eli Manning,"$11,321,000  ",new-york-giants
2006,Andrew Walter,"$547,000  ",oakland-raiders
2006,Chad Pennington,"$6,000,000  ",new-york-jets
2006,Kellen Clemens,"$677,500  ",new-york-jets
2006,Philip Rivers,"$7,350,000  ",san-diego-chargers
2006,Charlie Whitehurst,"$452,000  ",san-diego-chargers
2006,Matt Hasselbeck,"$6,450,000  ",seattle-seahawks
2006,Donovan McNabb,"$8,595,237  ",philadelphia-eagles
2006,Seneca Wallace,"$1,500,000  ",seattle-seahawks
2006,David Greene,"$508,750  ",seattle-seahawks
2006,Jeff Garcia,"$1,300,000  ",philadelphia-eagles
2006,A.J. Feeley,"$1,047,500  ",philadelphia-eagles
2006,Ben Roethlisberger,"$4,545,750  ",pittsburgh-steelers
2006,Alex Smith,"$6,910,000  ",san-francisco-49ers
2006,Charlie Batch,"$976,667  ",pittsburgh-steelers
2006,Brian St. Pierre,"$500,000  ",pittsburgh-steelers
2006,Vince Young,"$6,740,000  ",tennessee-titans
2006,Kerry Collins,"$2,000,000  ",tennessee-titans
2006,Billy Volek,"$1,555,000  ",tennessee-titans
2006,Jason Campbell,"$1,380,500  ",washington-redskins
2006,Todd Collins,"$1,035,000  ",washington-redskins
2006,Luke McCown,"$425,000  ",tampa-bay-buccaneers
2006,Marc Bulger,"$7,373,000  ",st.-louis-rams
2006,A.J. Feeley,"$3,500,000  ",st.-louis-rams
2006,Ryan Fitzpatrick,"$319,416  ",st.-louis-rams
2007,Kurt Warner,"$5,000,000  ",arizona-cardinals
2007,Matt Leinart,"$4,275,000  ",arizona-cardinals
2007,Shane Boyd,"$16,176  ",arizona-cardinals
2007,Steve McNair,"$4,700,000  ",baltimore-ravens
2007,Kyle Boller,"$2,802,500  ",baltimore-ravens
2007,Troy Smith,"$320,000  ",baltimore-ravens
2007,Byron Leftwich,"$2,350,000  ",atlanta-falcons
2007,Joey Harrington,"$2,125,000  ",atlanta-falcons
2007,Chris Redman,"$435,000  ",atlanta-falcons
2007,D.J. Shockley,"$218,437  ",atlanta-falcons
2007,J.P. Losman,"$3,032,000  ",buffalo-bills
2007,Trent Edwards,"$442,750  ",buffalo-bills
2007,Rex Grossman,"$2,940,000  ",chicago-bears
2007,Kyle Orton,"$549,500  ",chicago-bears
2007,Jake Delhomme,"$7,100,000  ",carolina-panthers
2007,David Carr,"$2,600,000  ",carolina-panthers
2007,Matt Moore,"$285,000  ",carolina-panthers
2007,Jay Cutler,"$1,937,500  ",denver-broncos
2007,Tony Romo,"$8,916,666  ",dallas-cowboys
2007,Brad Johnson,"$1,833,333  ",dallas-cowboys
2007,Carson Palmer,"$13,480,000  ",cincinnati-bengals
2007,Ryan Fitzpatrick,"$435,000  ",cincinnati-bengals
2007,Bruce Gradkowski,"$381,875  ",cincinnati-bengals
2007,Jon Kitna,"$2,325,000  ",detroit-lions
2007,Jeff Rowe,"$328,500  ",cincinnati-bengals
2007,Drew Stanton,"$1,141,900  ",detroit-lions
2007,Dan Orlovsky,"$478,800  ",detroit-lions
2007,Trent Dilfer,"$1,500,000  ",cleveland-browns
2007,Brady Quinn,"$1,147,000  ",cleveland-browns
2007,Derek Anderson,"$435,000  ",cleveland-browns
2007,Brett Favre,"$11,800,000  ",green-bay-packers
2007,Aaron Rodgers,"$1,557,500  ",green-bay-packers
2007,Peyton Manning,"$10,216,666  ",indianapolis-colts
2007,Jim Sorgi,"$1,475,000  ",indianapolis-colts
2007,Matt Schaub,"$4,250,000  ",houston-texans
2007,Sage Rosenfels,"$1,600,000  ",houston-texans
2007,Brodie Croyle,"$531,667  ",kansas-city-chiefs
2007,Tyler Thigpen,"$285,000  ",kansas-city-chiefs
2007,David Garrard,"$1,600,000  ",jacksonville-jaguars
2007,Cleo Lemon,"$1,300,000  ",miami-dolphins
2007,John Beck,"$1,116,500  ",miami-dolphins
2007,Tom Brady,"$7,345,160  ",new-england-patriots
2007,Matt Cassel,"$448,500  ",new-england-patriots
2007,Kelly Holcomb,"$1,485,000  ",minnesota-vikings
2007,Drew Brees,"$7,000,000  ",new-orleans-saints
2007,Tarvaris Jackson,"$565,000  ",minnesota-vikings
2007,Eli Manning,"$11,716,666  ",new-york-giants
2007,Chad Pennington,"$7,000,000  ",new-york-jets
2007,Kellen Clemens,"$762,500  ",new-york-jets
2007,Daunte Culpepper,"$3,200,000  ",oakland-raiders
2007,JaMarcus Russell,"$2,976,320  ",oakland-raiders
2007,Josh McCown,"$2,000,000  ",oakland-raiders
2007,Donovan McNabb,"$8,595,237  ",philadelphia-eagles
2007,Andrew Walter,"$682,000  ",oakland-raiders
2007,A.J. Feeley,"$1,750,000  ",philadelphia-eagles
2007,Kevin Kolb,"$1,378,500  ",philadelphia-eagles
2007,Ben Roethlisberger,"$3,127,000  ",pittsburgh-steelers
2007,Charlie Batch,"$1,621,667  ",pittsburgh-steelers
2007,Brian St. Pierre,"$850,000  ",pittsburgh-steelers
2007,Philip Rivers,"$8,675,000  ",san-diego-chargers
2007,Charlie Whitehurst,"$537,000  ",san-diego-chargers
2007,Alex Smith,"$3,535,000  ",san-francisco-49ers
2007,Shaun Hill,"$595,000  ",san-francisco-49ers
2007,Chris Weinke,"$76,764  ",san-francisco-49ers
2007,Matt Hasselbeck,"$9,200,000  ",seattle-seahawks
2007,Seneca Wallace,"$995,000  ",seattle-seahawks
2007,Jake Plummer,"$5,503,800  ",tampa-bay-buccaneers
2007,Jeff Garcia,"$3,500,000  ",tampa-bay-buccaneers
2007,Luke McCown,"$510,000  ",tampa-bay-buccaneers
2007,Vince Young,"$3,300,000  ",tennessee-titans
2007,Billy Volek,"$2,750,000  ",tennessee-titans
2007,Kerry Collins,"$2,375,000  ",tennessee-titans
2007,Jason Campbell,"$1,603,000  ",washington-redskins
